ubicacion,date,rango_hora,cantidad_total,fin_de_semana
Independencia,2020-12-24,8 a 16,45791,False
Independencia,2020-12-25,0 a 8,22821,False
Independencia,2020-12-25,16 a 24,33764,False
Independencia,2020-12-25,8 a 16,17971,False
Independencia,2020-12-26,0 a 8,13174,True
Independencia,2020-12-26,16 a 24,37065,True
Independencia,2020-12-26,8 a 16,36096,True
Independencia,2020-12-27,0 a 8,16488,True
Independencia,2020-12-27,16 a 24,33063,True
Independencia,2020-12-27,8 a 16,23751,True
Independencia,2020-12-28,0 a 8,18551,False
Independencia,2020-12-28,16 a 24,47864,False
Independencia,2020-12-28,8 a 16,58261,False
Independencia,2020-12-29,0 a 8,19530,False
Independencia,2020-12-29,16 a 24,42058,False
Independencia,2020-12-29,8 a 16,65790,False
Independencia,2020-12-30,0 a 8,17969,False
Independencia,2020-12-30,16 a 24,51939,False
Independencia,2020-12-30,8 a 16,73457,False
Independencia,2020-12-31,0 a 8,18607,False
Independencia,2020-12-31,16 a 24,36814,False
Independencia,2020-12-31,8 a 16,45811,False
Palermo,2020-03-01,0 a 8,9426,True
Palermo,2020-03-01,16 a 24,11911,True
Palermo,2020-03-01,8 a 16,13217,True
Palermo,2020-03-02,0 a 8,6890,False
Palermo,2020-03-02,16 a 24,15897,False
Palermo,2020-03-02,8 a 16,24507,False
Palermo,2020-03-03,0 a 8,6324,False
Palermo,2020-03-03,16 a 24,15270,False
Palermo,2020-03-03,8 a 16,26023,False
Palermo,2020-03-04,0 a 8,5959,False
Palermo,2020-03-04,16 a 24,15719,False
Palermo,2020-03-04,8 a 16,25921,False
Palermo,2020-03-05,0 a 8,6897,False
Palermo,2020-03-05,16 a 24,18326,False
Palermo,2020-03-05,8 a 16,26532,False
Palermo,2020-03-06,0 a 8,8496,False
Palermo,2020-03-06,16 a 24,20229,False
Palermo,2020-03-06,8 a 16,26514,False
Palermo,2020-03-07,0 a 8,9922,True
Palermo,2020-03-07,16 a 24,16033,True
Palermo,2020-03-07,8 a 16,23984,True
Palermo,2020-03-08,0 a 8,12089,True
Palermo,2020-03-08,16 a 24,17294,True
Palermo,2020-03-08,8 a 16,15837,True
Palermo,2020-03-09,0 a 8,6920,False
Palermo,2020-03-09,16 a 24,15154,False
Palermo,2020-03-09,8 a 16,24511,False
Palermo,2020-03-10,0 a 8,6374,False
Palermo,2020-03-10,16 a 24,15388,False
Palermo,2020-03-10,8 a 16,26040,False
Palermo,2020-03-11,0 a 8,6006,False
Palermo,2020-03-11,16 a 24,15157,False
Palermo,2020-03-11,8 a 16,25630,False
Palermo,2020-03-12,0 a 8,6852,False
Palermo,2020-03-12,16 a 24,17909,False
Palermo,2020-03-12,8 a 16,26416,False
Palermo,2020-03-13,0 a 8,8368,False
Palermo,2020-03-13,16 a 24,19271,False
Palermo,2020-03-13,8 a 16,25955,False
Palermo,2020-03-14,0 a 8,9679,True
Palermo,2020-03-14,16 a 24,15121,True
Palermo,2020-03-14,8 a 16,21900,True
Palermo,2020-03-15,0 a 8,11294,True
Palermo,2020-03-15,16 a 24,16938,True
Palermo,2020-03-15,8 a 16,14499,True
Palermo,2020-03-16,0 a 8,6607,False
Palermo,2020-03-16,16 a 24,16173,False
Palermo,2020-03-16,8 a 16,27131,False
Palermo,2020-03-17,0 a 8,5326,False
Palermo,2020-03-17,16 a 24,16594,False
Palermo,2020-03-17,8 a 16,23152,False
Palermo,2020-03-18,0 a 8,4176,False
Palermo,2020-03-18,16 a 24,15042,False
Palermo,2020-03-18,8 a 16,22994,False
Palermo,2020-03-19,0 a 8,4687,False
Palermo,2020-03-19,16 a 24,20874,False
Palermo,2020-03-19,8 a 16,23610,False
Palermo,2020-03-20,0 a 8,2771,False
Palermo,2020-03-20,16 a 24,4366,False
Palermo,2020-03-20,8 a 16,6859,False
Palermo,2020-03-21,0 a 8,1489,True
Palermo,2020-03-21,16 a 24,1210,True
Palermo,2020-03-21,8 a 16,3817,True
Palermo,2020-03-22,0 a 8,792,True
Palermo,2020-03-22,16 a 24,194,True
Palermo,2020-03-22,8 a 16,1477,True
Palermo,2020-03-23,0 a 8,513,False
Palermo,2020-03-23,16 a 24,2558,False
Palermo,2020-03-23,8 a 16,1353,False
Palermo,2020-03-24,0 a 8,1139,False
Palermo,2020-03-24,16 a 24,2482,False
Palermo,2020-03-24,8 a 16,2001,False
Palermo,2020-03-25,0 a 8,1819,False
Palermo,2020-03-25,16 a 24,4086,False
Palermo,2020-03-25,8 a 16,6484,False
Palermo,2020-03-26,0 a 8,1742,False
Palermo,2020-03-26,16 a 24,3667,False
Palermo,2020-03-26,8 a 16,5707,False
Palermo,2020-03-27,0 a 8,1891,False
Palermo,2020-03-27,16 a 24,3840,False
Palermo,2020-03-27,8 a 16,5738,False
Palermo,2020-03-28,0 a 8,1352,True
Palermo,2020-03-28,16 a 24,2831,True
Palermo,2020-03-28,8 a 16,3682,True
Palermo,2020-03-29,0 a 8,1046,True
Palermo,2020-03-29,16 a 24,2304,True
Palermo,2020-03-29,8 a 16,2215,True
Palermo,2020-03-30,0 a 8,1617,False
Palermo,2020-03-30,16 a 24,3658,False
Palermo,2020-03-30,8 a 16,5104,False
Palermo,2020-03-31,0 a 8,1298,False
Palermo,2020-03-31,16 a 24,3507,False
Palermo,2020-03-31,8 a 16,4332,False
Palermo,2020-04-01,0 a 8,1942,False
Palermo,2020-04-01,16 a 24,3622,False
Palermo,2020-04-01,8 a 16,5948,False
Palermo,2020-04-02,0 a 8,1378,False
Palermo,2020-04-02,16 a 24,3358,False
Palermo,2020-04-02,8 a 16,4845,False
Palermo,2020-04-03,0 a 8,1429,False
Palermo,2020-04-03,16 a 24,4914,False
Palermo,2020-04-03,8 a 16,7220,False
Palermo,2020-04-04,0 a 8,1386,True
Palermo,2020-04-04,16 a 24,3520,True
Palermo,2020-04-04,8 a 16,4448,True
Palermo,2020-04-05,0 a 8,1139,True
Palermo,2020-04-05,16 a 24,3449,True
Palermo,2020-04-05,8 a 16,2724,True
Palermo,2020-04-06,0 a 8,2004,False
Palermo,2020-04-06,16 a 24,4690,False
Palermo,2020-04-06,8 a 16,7059,False
Palermo,2020-04-07,0 a 8,1929,False
Palermo,2020-04-07,16 a 24,4171,False
Palermo,2020-04-07,8 a 16,7240,False
Palermo,2020-04-08,0 a 8,1638,False
Palermo,2020-04-08,16 a 24,4336,False
Palermo,2020-04-08,8 a 16,5135,False
Palermo,2020-04-09,0 a 8,1429,False
Palermo,2020-04-09,16 a 24,4145,False
Palermo,2020-04-09,8 a 16,5944,False
Palermo,2020-04-10,0 a 8,1074,False
Palermo,2020-04-10,16 a 24,3093,False
Palermo,2020-04-10,8 a 16,3638,False
Palermo,2020-04-11,0 a 8,1189,True
Palermo,2020-04-11,16 a 24,2181,True
Palermo,2020-04-11,8 a 16,4613,True
Palermo,2020-04-12,0 a 8,356,True
Palermo,2020-04-12,16 a 24,734,True
Palermo,2020-04-12,8 a 16,971,True
Palermo,2020-04-13,0 a 8,830,False
Palermo,2020-04-13,16 a 24,1626,False
Palermo,2020-04-13,8 a 16,4243,False
Palermo,2020-04-14,0 a 8,518,False
Palermo,2020-04-14,16 a 24,2480,False
Palermo,2020-04-14,8 a 16,3961,False
Palermo,2020-04-15,0 a 8,871,False
Palermo,2020-04-15,16 a 24,2574,False
Palermo,2020-04-15,8 a 16,4692,False
Palermo,2020-04-16,0 a 8,1566,False
Palermo,2020-04-16,16 a 24,5100,False
Palermo,2020-04-16,8 a 16,9239,False
Palermo,2020-04-17,0 a 8,1745,False
Palermo,2020-04-17,16 a 24,6949,False
Palermo,2020-04-17,8 a 16,10201,False
Palermo,2020-04-18,0 a 8,1573,True
Palermo,2020-04-18,16 a 24,4929,True
Palermo,2020-04-18,8 a 16,6075,True
Palermo,2020-04-19,0 a 8,1226,True
Palermo,2020-04-19,16 a 24,4207,True
Palermo,2020-04-19,8 a 16,3267,True
Palermo,2020-04-20,0 a 8,2290,False
Palermo,2020-04-20,16 a 24,6605,False
Palermo,2020-04-20,8 a 16,10460,False
Palermo,2020-04-21,0 a 8,2236,False
Palermo,2020-04-21,16 a 24,3273,False
Palermo,2020-04-21,8 a 16,5787,False
Palermo,2020-04-22,0 a 8,1277,False
Palermo,2020-04-22,16 a 24,6508,False
Palermo,2020-04-22,8 a 16,4502,False
Palermo,2020-04-23,0 a 8,2242,False
Palermo,2020-04-23,16 a 24,7033,False
Palermo,2020-04-23,8 a 16,11160,False
Palermo,2020-04-24,0 a 8,2257,False
Palermo,2020-04-24,16 a 24,8114,False
Palermo,2020-04-24,8 a 16,13555,False
Palermo,2020-04-25,0 a 8,1635,True
Palermo,2020-04-25,16 a 24,6174,True
Palermo,2020-04-25,8 a 16,8136,True
Palermo,2020-04-26,0 a 8,1269,True
Palermo,2020-04-26,16 a 24,4737,True
Palermo,2020-04-26,8 a 16,3930,True
Palermo,2020-04-27,0 a 8,2353,False
Palermo,2020-04-27,16 a 24,8354,False
Palermo,2020-04-27,8 a 16,14845,False
Palermo,2020-04-28,0 a 8,2328,False
Palermo,2020-04-28,16 a 24,7792,False
Palermo,2020-04-28,8 a 16,12595,False
Palermo,2020-04-29,0 a 8,2482,False
Palermo,2020-04-29,16 a 24,8834,False
Palermo,2020-04-29,8 a 16,13279,False
Palermo,2020-04-30,0 a 8,1550,False
Palermo,2020-04-30,16 a 24,4077,False
Palermo,2020-04-30,8 a 16,5652,False
Palermo,2020-05-01,0 a 8,767,False
Palermo,2020-05-01,16 a 24,3265,False
Palermo,2020-05-01,8 a 16,2520,False
Palermo,2020-05-02,0 a 8,1556,True
Palermo,2020-05-02,16 a 24,1589,True
Palermo,2020-05-02,8 a 16,5627,True
Palermo,2020-05-03,0 a 8,284,True
Palermo,2020-05-03,16 a 24,1477,True
Palermo,2020-05-03,8 a 16,1463,True
Palermo,2020-05-04,0 a 8,916,False
Palermo,2020-05-04,16 a 24,3024,False
Palermo,2020-05-04,8 a 16,5635,False
Palermo,2020-05-05,0 a 8,881,False
Palermo,2020-05-05,16 a 24,3985,False
Palermo,2020-05-05,8 a 16,6775,False
Palermo,2020-05-06,0 a 8,1380,False
Palermo,2020-05-06,16 a 24,9839,False
Palermo,2020-05-06,8 a 16,7328,False
Palermo,2020-05-07,0 a 8,2484,False
Palermo,2020-05-07,16 a 24,9139,False
Palermo,2020-05-07,8 a 16,13220,False
Palermo,2020-05-08,0 a 8,2560,False
Palermo,2020-05-08,16 a 24,10107,False
Palermo,2020-05-08,8 a 16,14527,False
Palermo,2020-05-09,0 a 8,1857,True
Palermo,2020-05-09,16 a 24,7270,True
Palermo,2020-05-09,8 a 16,8242,True
Palermo,2020-05-10,0 a 8,1524,True
Palermo,2020-05-10,16 a 24,5256,True
Palermo,2020-05-10,8 a 16,4626,True
Palermo,2020-05-11,0 a 8,1345,False
Palermo,2020-05-11,16 a 24,5116,False
Palermo,2020-05-11,8 a 16,6493,False
Palermo,2020-05-12,0 a 8,2678,False
Palermo,2020-05-12,16 a 24,8643,False
Palermo,2020-05-12,8 a 16,14032,False
Palermo,2020-05-13,0 a 8,2459,False
Palermo,2020-05-13,16 a 24,4871,False
Palermo,2020-05-13,8 a 16,13595,False
Palermo,2020-05-14,0 a 8,1485,False
Palermo,2020-05-14,16 a 24,10434,False
Palermo,2020-05-14,8 a 16,14168,False
Palermo,2020-05-15,0 a 8,2766,False
Palermo,2020-05-15,16 a 24,11602,False
Palermo,2020-05-15,8 a 16,18190,False
Palermo,2020-05-16,0 a 8,2113,True
Palermo,2020-05-16,16 a 24,8414,True
Palermo,2020-05-16,8 a 16,10323,True
Palermo,2020-05-17,0 a 8,1794,True
Palermo,2020-05-17,16 a 24,6946,True
Palermo,2020-05-17,8 a 16,5798,True
Palermo,2020-05-18,0 a 8,2902,False
Palermo,2020-05-18,16 a 24,5913,False
Palermo,2020-05-18,8 a 16,12027,False
Palermo,2020-05-19,0 a 8,2895,False
Palermo,2020-05-19,16 a 24,9492,False
Palermo,2020-05-19,8 a 16,15409,False
Palermo,2020-05-20,0 a 8,2890,False
Palermo,2020-05-20,16 a 24,12981,False
Palermo,2020-05-20,8 a 16,18026,False
Palermo,2020-05-21,0 a 8,3077,False
Palermo,2020-05-21,16 a 24,13357,False
Palermo,2020-05-21,8 a 16,22647,False
Palermo,2020-05-22,0 a 8,3003,False
Palermo,2020-05-22,16 a 24,15253,False
Palermo,2020-05-22,8 a 16,24961,False
Palermo,2020-05-23,0 a 8,2307,True
Palermo,2020-05-23,16 a 24,9367,True
Palermo,2020-05-23,8 a 16,10422,True
Palermo,2020-05-24,0 a 8,1837,True
Palermo,2020-05-24,16 a 24,8382,True
Palermo,2020-05-24,8 a 16,6204,True
Palermo,2020-05-25,0 a 8,1822,False
Palermo,2020-05-25,16 a 24,7672,False
Palermo,2020-05-25,8 a 16,7395,False
Palermo,2020-05-26,0 a 8,3056,False
Palermo,2020-05-26,16 a 24,11152,False
Palermo,2020-05-26,8 a 16,15009,False
Palermo,2020-05-27,0 a 8,3035,False
Palermo,2020-05-27,16 a 24,11457,False
Palermo,2020-05-27,8 a 16,15977,False
Palermo,2020-05-28,0 a 8,3094,False
Palermo,2020-05-28,16 a 24,11972,False
Palermo,2020-05-28,8 a 16,16701,False
Palermo,2020-05-29,0 a 8,3167,False
Palermo,2020-05-29,16 a 24,13152,False
Palermo,2020-05-29,8 a 16,18262,False
Palermo,2020-05-30,0 a 8,2314,True
Palermo,2020-05-30,16 a 24,9538,True
Palermo,2020-05-30,8 a 16,13393,True
Palermo,2020-05-31,0 a 8,2002,True
Palermo,2020-05-31,16 a 24,7416,True
Palermo,2020-05-31,8 a 16,5655,True
Palermo,2020-06-01,0 a 8,2926,False
Palermo,2020-06-01,16 a 24,10850,False
Palermo,2020-06-01,8 a 16,15410,False
Palermo,2020-06-02,0 a 8,2853,False
Palermo,2020-06-02,16 a 24,10010,False
Palermo,2020-06-02,8 a 16,15589,False
Palermo,2020-06-03,0 a 8,2731,False
Palermo,2020-06-03,16 a 24,11811,False
Palermo,2020-06-03,8 a 16,14838,False
Palermo,2020-06-04,0 a 8,3266,False
Palermo,2020-06-04,16 a 24,12886,False
Palermo,2020-06-04,8 a 16,16810,False
Palermo,2020-06-05,0 a 8,3402,False
Palermo,2020-06-05,16 a 24,15220,False
Palermo,2020-06-05,8 a 16,24510,False
Palermo,2020-06-06,0 a 8,2255,True
Palermo,2020-06-06,16 a 24,10519,True
Palermo,2020-06-06,8 a 16,15243,True
Palermo,2020-06-07,0 a 8,2047,True
Palermo,2020-06-07,16 a 24,8736,True
Palermo,2020-06-07,8 a 16,8788,True
Palermo,2020-06-08,0 a 8,1597,False
Palermo,2020-06-08,16 a 24,10684,False
Palermo,2020-06-08,8 a 16,18078,False
Palermo,2020-06-09,0 a 8,2483,False
Palermo,2020-06-09,16 a 24,12292,False
Palermo,2020-06-09,8 a 16,17632,False
Palermo,2020-06-10,0 a 8,3295,False
Palermo,2020-06-10,16 a 24,12613,False
Palermo,2020-06-10,8 a 16,17871,False
Palermo,2020-06-11,0 a 8,3273,False
Palermo,2020-06-11,16 a 24,14252,False
Palermo,2020-06-11,8 a 16,19621,False
Palermo,2020-06-12,0 a 8,3353,False
Palermo,2020-06-12,16 a 24,14722,False
Palermo,2020-06-12,8 a 16,20974,False
Palermo,2020-06-13,0 a 8,2697,True
Palermo,2020-06-13,16 a 24,10737,True
Palermo,2020-06-13,8 a 16,12788,True
Palermo,2020-06-14,0 a 8,2262,True
Palermo,2020-06-14,16 a 24,8701,True
Palermo,2020-06-14,8 a 16,6887,True
Palermo,2020-06-15,0 a 8,2148,False
Palermo,2020-06-15,16 a 24,8541,False
Palermo,2020-06-15,8 a 16,9193,False
Palermo,2020-06-16,0 a 8,3242,False
Palermo,2020-06-16,16 a 24,13089,False
Palermo,2020-06-16,8 a 16,19542,False
Palermo,2020-06-17,0 a 8,3216,False
Palermo,2020-06-17,16 a 24,14798,False
Palermo,2020-06-17,8 a 16,20465,False
Palermo,2020-06-18,0 a 8,3396,False
Palermo,2020-06-18,16 a 24,14153,False
Palermo,2020-06-18,8 a 16,21547,False
Palermo,2020-06-19,0 a 8,3561,False
Palermo,2020-06-19,16 a 24,16212,False
Palermo,2020-06-19,8 a 16,23912,False
Palermo,2020-06-20,0 a 8,2643,True
Palermo,2020-06-20,16 a 24,12644,True
Palermo,2020-06-20,8 a 16,12193,True
Palermo,2020-06-21,0 a 8,2445,True
Palermo,2020-06-21,16 a 24,9404,True
Palermo,2020-06-21,8 a 16,8932,True
Palermo,2020-06-22,0 a 8,3213,False
Palermo,2020-06-22,16 a 24,13135,False
Palermo,2020-06-22,8 a 16,18701,False
Palermo,2020-06-23,0 a 8,3052,False
Palermo,2020-06-23,16 a 24,13854,False
Palermo,2020-06-23,8 a 16,23751,False
Palermo,2020-06-24,0 a 8,3176,False
Palermo,2020-06-24,16 a 24,14432,False
Palermo,2020-06-24,8 a 16,24167,False
Palermo,2020-06-25,0 a 8,3322,False
Palermo,2020-06-25,16 a 24,13941,False
Palermo,2020-06-25,8 a 16,18510,False
Palermo,2020-06-26,0 a 8,3441,False
Palermo,2020-06-26,16 a 24,16572,False
Palermo,2020-06-26,8 a 16,20300,False
Palermo,2020-06-27,0 a 8,2728,True
Palermo,2020-06-27,16 a 24,11354,True
Palermo,2020-06-27,8 a 16,14080,True
Palermo,2020-06-28,0 a 8,2494,True
Palermo,2020-06-28,16 a 24,9680,True
Palermo,2020-06-28,8 a 16,7736,True
Palermo,2020-06-29,0 a 8,3321,False
Palermo,2020-06-29,16 a 24,15225,False
Palermo,2020-06-29,8 a 16,20127,False
Palermo,2020-06-30,0 a 8,3140,False
Palermo,2020-06-30,16 a 24,16108,False
Palermo,2020-06-30,8 a 16,19522,False
Palermo,2020-07-01,0 a 8,2974,False
Palermo,2020-07-01,16 a 24,11293,False
Palermo,2020-07-01,8 a 16,16023,False
Palermo,2020-07-02,0 a 8,2974,False
Palermo,2020-07-02,16 a 24,12105,False
Palermo,2020-07-02,8 a 16,19154,False
Palermo,2020-07-03,0 a 8,2994,False
Palermo,2020-07-03,16 a 24,12683,False
Palermo,2020-07-03,8 a 16,17880,False
Palermo,2020-07-04,0 a 8,2528,True
Palermo,2020-07-04,16 a 24,11090,True
Palermo,2020-07-04,8 a 16,12624,True
Palermo,2020-07-05,0 a 8,2142,True
Palermo,2020-07-05,16 a 24,7525,True
Palermo,2020-07-05,8 a 16,6522,True
Palermo,2020-07-06,0 a 8,2562,False
Palermo,2020-07-06,16 a 24,11357,False
Palermo,2020-07-06,8 a 16,16972,False
Palermo,2020-07-07,0 a 8,3076,False
Palermo,2020-07-07,16 a 24,12871,False
Palermo,2020-07-07,8 a 16,22269,False
Palermo,2020-07-08,0 a 8,3256,False
Palermo,2020-07-08,16 a 24,13980,False
Palermo,2020-07-08,8 a 16,20361,False
Palermo,2020-07-09,0 a 8,2513,False
Palermo,2020-07-09,16 a 24,9554,False
Palermo,2020-07-09,8 a 16,10794,False
Palermo,2020-07-10,0 a 8,2436,False
Palermo,2020-07-10,16 a 24,11745,False
Palermo,2020-07-10,8 a 16,15018,False
Palermo,2020-07-11,0 a 8,2543,True
Palermo,2020-07-11,16 a 24,12068,True
Palermo,2020-07-11,8 a 16,12085,True
Palermo,2020-07-12,0 a 8,2345,True
Palermo,2020-07-12,16 a 24,9318,True
Palermo,2020-07-12,8 a 16,7593,True
Palermo,2020-07-13,0 a 8,3206,False
Palermo,2020-07-13,16 a 24,12060,False
Palermo,2020-07-13,8 a 16,17630,False
Palermo,2020-07-14,0 a 8,3255,False
Palermo,2020-07-14,16 a 24,11903,False
Palermo,2020-07-14,8 a 16,16780,False
Palermo,2020-07-15,0 a 8,3271,False
Palermo,2020-07-15,16 a 24,12767,False
Palermo,2020-07-15,8 a 16,17199,False
Palermo,2020-07-16,0 a 8,3397,False
Palermo,2020-07-16,16 a 24,13105,False
Palermo,2020-07-16,8 a 16,20286,False
Palermo,2020-07-17,0 a 8,3548,False
Palermo,2020-07-17,16 a 24,14745,False
Palermo,2020-07-17,8 a 16,18815,False
Palermo,2020-07-18,0 a 8,2957,True
Palermo,2020-07-18,16 a 24,12054,True
Palermo,2020-07-18,8 a 16,16536,True
Palermo,2020-07-19,0 a 8,2661,True
Palermo,2020-07-19,16 a 24,10740,True
Palermo,2020-07-19,8 a 16,8287,True
Palermo,2020-07-20,0 a 8,3625,False
Palermo,2020-07-20,16 a 24,13679,False
Palermo,2020-07-20,8 a 16,20787,False
Palermo,2020-07-21,0 a 8,3626,False
Palermo,2020-07-21,16 a 24,14838,False
Palermo,2020-07-21,8 a 16,24999,False
Palermo,2020-07-22,0 a 8,3592,False
Palermo,2020-07-22,16 a 24,15562,False
Palermo,2020-07-22,8 a 16,25089,False
Palermo,2020-07-23,0 a 8,3427,False
Palermo,2020-07-23,16 a 24,15123,False
Palermo,2020-07-23,8 a 16,23121,False
Palermo,2020-07-24,0 a 8,3392,False
Palermo,2020-07-24,16 a 24,15777,False
Palermo,2020-07-24,8 a 16,24045,False
Palermo,2020-07-25,0 a 8,2906,True
Palermo,2020-07-25,16 a 24,12584,True
Palermo,2020-07-25,8 a 16,13245,True
Palermo,2020-07-26,0 a 8,2725,True
Palermo,2020-07-26,16 a 24,10072,True
Palermo,2020-07-26,8 a 16,8437,True
Palermo,2020-07-27,0 a 8,3659,False
Palermo,2020-07-27,16 a 24,14978,False
Palermo,2020-07-27,8 a 16,23041,False
Palermo,2020-07-28,0 a 8,3268,False
Palermo,2020-07-28,16 a 24,13558,False
Palermo,2020-07-28,8 a 16,17577,False
Palermo,2020-07-29,0 a 8,3608,False
Palermo,2020-07-29,16 a 24,14088,False
Palermo,2020-07-29,8 a 16,18417,False
Palermo,2020-07-30,0 a 8,3607,False
Palermo,2020-07-30,16 a 24,13739,False
Palermo,2020-07-30,8 a 16,18498,False
Palermo,2020-07-31,0 a 8,3823,False
Palermo,2020-07-31,16 a 24,16587,False
Palermo,2020-07-31,8 a 16,25075,False
Palermo,2020-08-01,0 a 8,3160,True
Palermo,2020-08-01,16 a 24,12963,True
Palermo,2020-08-01,8 a 16,16207,True
Palermo,2020-08-02,0 a 8,3051,True
Palermo,2020-08-02,16 a 24,11647,True
Palermo,2020-08-02,8 a 16,9921,True
Palermo,2020-08-03,0 a 8,3697,False
Palermo,2020-08-03,16 a 24,14616,False
Palermo,2020-08-03,8 a 16,19587,False
Palermo,2020-08-04,0 a 8,3697,False
Palermo,2020-08-04,16 a 24,15051,False
Palermo,2020-08-04,8 a 16,18499,False
Palermo,2020-08-05,0 a 8,3785,False
Palermo,2020-08-05,16 a 24,18585,False
Palermo,2020-08-05,8 a 16,27876,False
Palermo,2020-08-06,0 a 8,4135,False
Palermo,2020-08-06,16 a 24,18474,False
Palermo,2020-08-06,8 a 16,29119,False
Palermo,2020-08-07,0 a 8,4033,False
Palermo,2020-08-07,16 a 24,19656,False
Palermo,2020-08-07,8 a 16,27789,False
Palermo,2020-08-08,0 a 8,3113,True
Palermo,2020-08-08,16 a 24,14773,True
Palermo,2020-08-08,8 a 16,18913,True
Palermo,2020-08-09,0 a 8,3116,True
Palermo,2020-08-09,16 a 24,12019,True
Palermo,2020-08-09,8 a 16,12496,True
Palermo,2020-08-10,0 a 8,3880,False
Palermo,2020-08-10,16 a 24,14787,False
Palermo,2020-08-10,8 a 16,20119,False
Palermo,2020-08-11,0 a 8,3984,False
Palermo,2020-08-11,16 a 24,15510,False
Palermo,2020-08-11,8 a 16,20529,False
Palermo,2020-08-12,0 a 8,4049,False
Palermo,2020-08-12,16 a 24,16114,False
Palermo,2020-08-12,8 a 16,20889,False
Palermo,2020-08-13,0 a 8,4218,False
Palermo,2020-08-13,16 a 24,16449,False
Palermo,2020-08-13,8 a 16,20674,False
Palermo,2020-08-14,0 a 8,4394,False
Palermo,2020-08-14,16 a 24,18187,False
Palermo,2020-08-14,8 a 16,22645,False
Palermo,2020-08-15,0 a 8,3669,True
Palermo,2020-08-15,16 a 24,14428,True
Palermo,2020-08-15,8 a 16,16905,True
Palermo,2020-08-16,0 a 8,3373,True
Palermo,2020-08-16,16 a 24,12674,True
Palermo,2020-08-16,8 a 16,11219,True
Palermo,2020-08-17,0 a 8,3052,False
Palermo,2020-08-17,16 a 24,11937,False
Palermo,2020-08-17,8 a 16,11562,False
Palermo,2020-08-18,0 a 8,4236,False
Palermo,2020-08-18,16 a 24,15766,False
Palermo,2020-08-18,8 a 16,22396,False
Palermo,2020-08-19,0 a 8,4185,False
Palermo,2020-08-19,16 a 24,17144,False
Palermo,2020-08-19,8 a 16,27226,False
Palermo,2020-08-20,0 a 8,4214,False
Palermo,2020-08-20,16 a 24,16913,False
Palermo,2020-08-20,8 a 16,21817,False
Palermo,2020-08-21,0 a 8,4351,False
Palermo,2020-08-21,16 a 24,18603,False
Palermo,2020-08-21,8 a 16,22744,False
Palermo,2020-08-22,0 a 8,3770,True
Palermo,2020-08-22,16 a 24,15363,True
Palermo,2020-08-22,8 a 16,17581,True
Palermo,2020-08-23,0 a 8,3628,True
Palermo,2020-08-23,16 a 24,12338,True
Palermo,2020-08-23,8 a 16,10753,True
Palermo,2020-08-24,0 a 8,4130,False
Palermo,2020-08-24,16 a 24,15253,False
Palermo,2020-08-24,8 a 16,20077,False
Palermo,2020-08-25,0 a 8,4024,False
Palermo,2020-08-25,16 a 24,18958,False
Palermo,2020-08-25,8 a 16,29090,False
Palermo,2020-08-26,0 a 8,3912,False
Palermo,2020-08-26,16 a 24,17464,False
Palermo,2020-08-26,8 a 16,29077,False
Palermo,2020-08-27,0 a 8,4269,False
Palermo,2020-08-27,16 a 24,17874,False
Palermo,2020-08-27,8 a 16,20496,False
Palermo,2020-08-28,0 a 8,4721,False
Palermo,2020-08-28,16 a 24,24254,False
Palermo,2020-08-28,8 a 16,33703,False
Palermo,2020-08-29,0 a 8,4284,True
Palermo,2020-08-29,16 a 24,16844,True
Palermo,2020-08-29,8 a 16,23855,True
Palermo,2020-08-30,0 a 8,4268,True
Palermo,2020-08-30,16 a 24,14524,True
Palermo,2020-08-30,8 a 16,10768,True
Palermo,2020-08-31,0 a 8,4416,False
Palermo,2020-08-31,16 a 24,18634,False
Palermo,2020-08-31,8 a 16,28893,False
Palermo,2020-09-01,0 a 8,4165,False
Palermo,2020-09-01,16 a 24,19901,False
Palermo,2020-09-01,8 a 16,32785,False
Palermo,2020-09-02,0 a 8,4011,False
Palermo,2020-09-02,16 a 24,15783,False
Palermo,2020-09-02,8 a 16,23725,False
Palermo,2020-09-03,0 a 8,4136,False
Palermo,2020-09-03,16 a 24,22403,False
Palermo,2020-09-03,8 a 16,23609,False
Palermo,2020-09-04,0 a 8,5056,False
Palermo,2020-09-04,16 a 24,24760,False
Palermo,2020-09-04,8 a 16,27406,False
Palermo,2020-09-05,0 a 8,5143,True
Palermo,2020-09-05,16 a 24,17961,True
Palermo,2020-09-05,8 a 16,17185,True
Palermo,2020-09-06,0 a 8,5113,True
Palermo,2020-09-06,16 a 24,14858,True
Palermo,2020-09-06,8 a 16,11656,True
Palermo,2020-09-07,0 a 8,4652,False
Palermo,2020-09-07,16 a 24,16816,False
Palermo,2020-09-07,8 a 16,19334,False
Palermo,2020-09-08,0 a 8,4340,False
Palermo,2020-09-08,16 a 24,19428,False
Palermo,2020-09-08,8 a 16,19884,False
Palermo,2020-09-09,0 a 8,4856,False
Palermo,2020-09-09,16 a 24,21508,False
Palermo,2020-09-09,8 a 16,33270,False
Palermo,2020-09-10,0 a 8,5058,False
Palermo,2020-09-10,16 a 24,19854,False
Palermo,2020-09-10,8 a 16,19887,False
Palermo,2020-09-11,0 a 8,5444,False
Palermo,2020-09-11,16 a 24,25131,False
Palermo,2020-09-11,8 a 16,25403,False
Palermo,2020-09-12,0 a 8,4996,True
